TransactionID,Branch,City,Date,BasketValue,BasketItems
TXN100969,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-12,4758.32,7
TXN100970,Kathmandu - New Road,Kathmandu,2025-11-13,4442.48,4
TXN100971,Kathmandu - Kupondole,Kathmandu,2025-12-07,2921.67,8
TXN100972,Kathmandu - Kupondole,Kathmandu,2025-10-23,14723.449999999999,8
TXN100973,Butwal - Traffic Chowk,Butwal,2025-03-02,1798.56,9
TXN100974,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-26,5952.57,5
TXN100975,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-07,2793.74,6
TXN100976,Kathmandu - New Road,Kathmandu,2025-10-26,3171.72,5
TXN100977,Butwal - Traffic Chowk,Butwal,2025-05-26,4548.3,9
TXN100978,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-27,4453.54,15
TXN100979,Bhaktapur - Suryabinayak,Bhaktapur,2025-03-09,3022.64,8
TXN100980,Kathmandu - New Road,Kathmandu,2025-03-01,6427.34,4
TXN100981,Biratnagar - Main Road,Biratnagar,2025-10-30,13082.69,11
TXN100982,Lalitpur - Pulchowk,Lalitpur,2025-09-17,1984.38,6
TXN100983,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-12,4711.62,10
TXN100984,Chitwan - Bharatpur,Chitwan,2025-11-13,7699.610000000001,10
TXN100985,Lalitpur - Pulchowk,Lalitpur,2025-10-13,3372.37,5
TXN100986,Biratnagar - Main Road,Biratnagar,2025-04-16,4764.88,4
TXN100987,Kathmandu - Kupondole,Kathmandu,2025-02-19,1735.72,2
TXN100988,Kathmandu - Kupondole,Kathmandu,2025-04-11,19003.960000000003,17
TXN100989,Bhaktapur - Suryabinayak,Bhaktapur,2025-05-02,2096.04,6
TXN100990,Kathmandu - New Road,Kathmandu,2025-09-15,3884.47,11
TXN100991,Kathmandu - Kupondole,Kathmandu,2025-12-29,4863.47,4
TXN100992,Butwal - Traffic Chowk,Butwal,2025-02-26,8740.64,12
TXN100993,Biratnagar - Main Road,Biratnagar,2025-10-10,4317.06,12
TXN100994,Pokhara - Lakeside,Pokhara,2025-03-18,6935.82,4
TXN100995,Kathmandu - Kupondole,Kathmandu,2025-02-01,3774.15,6
TXN100996,Biratnagar - Main Road,Biratnagar,2025-08-26,144.7,1
TXN100997,Kathmandu - Kupondole,Kathmandu,2025-12-06,12915.45,13
TXN100998,Lalitpur - Pulchowk,Lalitpur,2025-11-16,11740.39,9
TXN100999,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-07,12483.44,17
TXN101000,Lalitpur - Pulchowk,Lalitpur,2025-09-12,5102.32,8
TXN101001,Pokhara - Lakeside,Pokhara,2025-03-04,6146.34,8
TXN101002,Lalitpur - Pulchowk,Lalitpur,2025-09-27,3088.29,5
TXN101003,Pokhara - Lakeside,Pokhara,2025-09-10,3883.6800000000003,6
TXN101004,Bhaktapur - Suryabinayak,Bhaktapur,2025-05-20,1856.4099999999999,8
TXN101005,Pokhara - Lakeside,Pokhara,2025-09-07,978.87,3
TXN101006,Kathmandu - New Road,Kathmandu,2025-09-10,4623.98,13
TXN101007,Kathmandu - Kupondole,Kathmandu,2025-03-23,1441.3500000000001,5
TXN101008,Pokhara - Lakeside,Pokhara,2025-11-05,5755.84,5
TXN101009,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-31,465.4,4
TXN101010,Kathmandu - Kupondole,Kathmandu,2025-08-13,1831.41,3
TXN101011,Kathmandu - New Road,Kathmandu,2025-03-05,12650.57,15
TXN101012,Kathmandu - New Road,Kathmandu,2025-08-24,6932.12,4
TXN101013,Kathmandu - Kupondole,Kathmandu,2025-10-10,9916.4,4
TXN101014,Pokhara - Lakeside,Pokhara,2025-11-19,5734.530000000001,5
TXN101015,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-18,8631.12,8
TXN101016,Pokhara - Lakeside,Pokhara,2025-10-27,3711.64,9
TXN101017,Kathmandu - New Road,Kathmandu,2025-09-25,3071.93,7
TXN101018,Butwal - Traffic Chowk,Butwal,2025-10-18,462.84,1
TXN101019,Bhaktapur - Suryabinayak,Bhaktapur,2025-02-23,2870.62,11
TXN101020,Kathmandu - Kupondole,Kathmandu,2025-04-07,2518.44,5
TXN101021,Kathmandu - Kupondole,Kathmandu,2025-10-20,16169.599999999999,12
TXN101022,Lalitpur - Pulchowk,Lalitpur,2025-07-28,16890.690000000002,13
TXN101023,Butwal - Traffic Chowk,Butwal,2025-06-16,1161.48,5
TXN101024,Chitwan - Bharatpur,Chitwan,2025-09-23,3003.5299999999997,14
TXN101025,Pokhara - Lakeside,Pokhara,2025-08-16,1598.79,6
TXN101026,Butwal - Traffic Chowk,Butwal,2025-02-23,318.7,1
TXN101027,Kathmandu - Kupondole,Kathmandu,2025-09-30,433.5,1
TXN101028,Kathmandu - New Road,Kathmandu,2025-05-04,1029.05,5
TXN101029,Bhaktapur - Suryabinayak,Bhaktapur,2025-01-23,1094.51,7
TXN101030,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-18,7414.94,9
TXN101031,Lalitpur - Pulchowk,Lalitpur,2025-05-29,2518.47,6
TXN101032,Butwal - Traffic Chowk,Butwal,2025-10-20,5178.5599999999995,7
TXN101033,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-30,449.28,3
TXN101034,Biratnagar - Main Road,Biratnagar,2025-04-15,4480.6,11
TXN101035,Kathmandu - Kupondole,Kathmandu,2025-11-23,18011.92,15
TXN101036,Biratnagar - Main Road,Biratnagar,2025-11-03,376.32,3
TXN101037,Chitwan - Bharatpur,Chitwan,2025-07-12,1108.38,6
TXN101038,Chitwan - Bharatpur,Chitwan,2025-08-28,4145.15,11
TXN101039,Kathmandu - Kupondole,Kathmandu,2025-01-24,20845.170000000002,15
TXN101040,Chitwan - Bharatpur,Chitwan,2025-10-15,2426.24,4
TXN101041,Chitwan - Bharatpur,Chitwan,2025-08-18,8886.439999999999,10
TXN101042,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-11,2505.69,7
TXN101043,Kathmandu - Kupondole,Kathmandu,2025-11-18,12304.289999999999,13
TXN101044,Lalitpur - Pulchowk,Lalitpur,2025-04-23,18031.82,14
TXN101045,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-07,17180.56,13
TXN101046,Biratnagar - Main Road,Biratnagar,2025-10-14,186.57,1
TXN101047,Kathmandu - New Road,Kathmandu,2025-10-17,2891.67,6
TXN101048,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-15,6142.87,15
TXN101049,Biratnagar - Main Road,Biratnagar,2025-04-06,3269.66,9
TXN101050,Lalitpur - Pulchowk,Lalitpur,2025-03-12,2683.37,7
TXN101051,Kathmandu - New Road,Kathmandu,2025-11-12,1046.73,5
TXN101052,Kathmandu - Kupondole,Kathmandu,2025-06-03,4851.68,9
TXN101053,Butwal - Traffic Chowk,Butwal,2025-08-24,1834.63,5
TXN101054,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-20,12147.53,14
TXN101055,Kathmandu - Kupondole,Kathmandu,2025-07-10,1928.94,5
TXN101056,Pokhara - Lakeside,Pokhara,2025-04-27,3110.1800000000003,6
TXN101057,Bhaktapur - Suryabinayak,Bhaktapur,2025-07-25,841.02,3
TXN101058,Pokhara - Lakeside,Pokhara,2025-11-30,7233.6,8
TXN101059,Kathmandu - Kupondole,Kathmandu,2025-05-12,1056.3400000000001,5
TXN101060,Butwal - Traffic Chowk,Butwal,2025-03-12,10687.31,14
TXN101061,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-28,280.88,2
TXN101062,Kathmandu - Kupondole,Kathmandu,2025-10-25,7372.56,8
TXN101063,Butwal - Traffic Chowk,Butwal,2025-10-15,6635.92,4
TXN101064,Kathmandu - New Road,Kathmandu,2025-12-01,5470.44,2
TXN101065,Pokhara - Lakeside,Pokhara,2025-12-13,1321.77,3
TXN101066,Kathmandu - New Road,Kathmandu,2025-10-17,2469.28,4
TXN101067,Pokhara - Lakeside,Pokhara,2025-08-29,10757.23,9
TXN101068,Lalitpur - Pulchowk,Lalitpur,2025-03-14,854.01,1
TXN101069,Kathmandu - Kupondole,Kathmandu,2025-06-30,4483.099999999999,7
TXN101070,Lalitpur - Pulchowk,Lalitpur,2025-09-27,8029.5,12
TXN101071,Kathmandu - Kupondole,Kathmandu,2025-09-12,7110.73,7
TXN101072,Kathmandu - New Road,Kathmandu,2025-04-14,1782.9099999999999,4
TXN101073,Kathmandu - New Road,Kathmandu,2025-11-19,558.81,1
TXN101074,Chitwan - Bharatpur,Chitwan,2025-12-02,6841.54,14
TXN101075,Pokhara - Lakeside,Pokhara,2025-10-12,10230.789999999999,15
TXN101076,Chitwan - Bharatpur,Chitwan,2025-12-12,11116.16,6
TXN101077,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-14,1047.42,3
TXN101078,Butwal - Traffic Chowk,Butwal,2025-09-16,406.2,3
TXN101079,Bhaktapur - Suryabinayak,Bhaktapur,2025-07-19,263.97,3
TXN101080,Butwal - Traffic Chowk,Butwal,2025-06-28,3595.5,11
TXN101081,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-18,8839.3,5
TXN101082,Butwal - Traffic Chowk,Butwal,2025-07-28,6275.77,13
TXN101083,Kathmandu - Kupondole,Kathmandu,2025-03-11,3398.52,9
TXN101084,Kathmandu - Kupondole,Kathmandu,2025-08-22,6240.18,13
TXN101085,Lalitpur - Pulchowk,Lalitpur,2025-09-07,6184.6,9
TXN101086,Butwal - Traffic Chowk,Butwal,2025-01-20,19776.23,13
TXN101087,Lalitpur - Pulchowk,Lalitpur,2025-09-24,548.94,1
TXN101088,Butwal - Traffic Chowk,Butwal,2025-06-02,735.08,5
TXN101089,Bhaktapur - Suryabinayak,Bhaktapur,2025-08-07,10042.68,9
TXN101090,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-05,1849.97,7
TXN101091,Kathmandu - Kupondole,Kathmandu,2025-04-16,6019.280000000001,8
TXN101092,Pokhara - Lakeside,Pokhara,2025-08-07,11073.9,6
TXN101093,Butwal - Traffic Chowk,Butwal,2025-02-17,5170.74,11
TXN101094,Kathmandu - New Road,Kathmandu,2025-08-22,17092.899999999998,13
TXN101095,Butwal - Traffic Chowk,Butwal,2025-01-09,15828.619999999999,9
TXN101096,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-12,4685.87,4
TXN101097,Chitwan - Bharatpur,Chitwan,2025-03-07,5877.78,9
TXN101098,Kathmandu - New Road,Kathmandu,2025-01-30,890.66,2
TXN101099,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-06,2824.46,6
TXN101100,Pokhara - Lakeside,Pokhara,2025-11-20,11346.18,9
TXN101101,Butwal - Traffic Chowk,Butwal,2025-05-19,5342.88,6
TXN101102,Kathmandu - New Road,Kathmandu,2025-12-09,4377.37,11
TXN101103,Butwal - Traffic Chowk,Butwal,2025-10-22,3448.99,9
TXN101104,Lalitpur - Pulchowk,Lalitpur,2025-08-31,3159.73,12
TXN101105,Pokhara - Lakeside,Pokhara,2025-10-29,1386.15,7
TXN101106,Lalitpur - Pulchowk,Lalitpur,2025-01-25,1611.46,2
TXN101107,Kathmandu - Kupondole,Kathmandu,2025-10-27,10508.44,5
TXN101108,Chitwan - Bharatpur,Chitwan,2025-12-05,5371.92,10
TXN101109,Biratnagar - Main Road,Biratnagar,2025-12-21,8720.83,13
TXN101110,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-22,10345.43,7
TXN101111,Lalitpur - Pulchowk,Lalitpur,2025-10-07,460.86,6
TXN101112,Kathmandu - New Road,Kathmandu,2025-01-12,4832.89,5
TXN101113,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-09,4506.0199999999995,6
TXN101114,Kathmandu - Kupondole,Kathmandu,2025-10-05,10180.33,6
TXN101115,Lalitpur - Pulchowk,Lalitpur,2025-07-25,2848.76,1
TXN101116,Biratnagar - Main Road,Biratnagar,2025-04-04,5122.9,9
TXN101117,Pokhara - Lakeside,Pokhara,2025-12-20,6381.97,8
TXN101118,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-04,709.56,4
TXN101119,Kathmandu - Kupondole,Kathmandu,2025-01-18,734.24,1
TXN101120,Butwal - Traffic Chowk,Butwal,2025-12-03,14030.830000000002,9
TXN101121,Kathmandu - Kupondole,Kathmandu,2025-11-20,4548.950000000001,10
TXN101122,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-09,3076.63,7
TXN101123,Kathmandu - New Road,Kathmandu,2025-10-27,3373.35,7
TXN101124,Kathmandu - New Road,Kathmandu,2025-07-02,5213.2,11
TXN101125,Kathmandu - Kupondole,Kathmandu,2025-10-16,16540.989999999998,13
TXN101126,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-03,6869.41,12
TXN101127,Butwal - Traffic Chowk,Butwal,2025-10-20,4917.51,9
TXN101128,Lalitpur - Pulchowk,Lalitpur,2025-06-09,1539.46,5
TXN101129,Kathmandu - Kupondole,Kathmandu,2025-07-19,1276.99,2
TXN101130,Kathmandu - New Road,Kathmandu,2025-09-24,7131.66,10
TXN101131,Butwal - Traffic Chowk,Butwal,2025-04-26,925.8,3
TXN101132,Butwal - Traffic Chowk,Butwal,2025-05-15,1562.38,4
TXN101133,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-22,10242.699999999999,7
TXN101134,Pokhara - Lakeside,Pokhara,2025-12-10,2272.32,1
TXN101135,Butwal - Traffic Chowk,Butwal,2025-04-23,1074.44,4
TXN101136,Butwal - Traffic Chowk,Butwal,2025-04-02,7375.48,11
TXN101137,Bhaktapur - Suryabinayak,Bhaktapur,2025-08-01,4285.13,6
TXN101138,Lalitpur - Pulchowk,Lalitpur,2025-04-12,949.46,4
TXN101139,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-17,19924.72,14
TXN101140,Kathmandu - New Road,Kathmandu,2025-11-03,1629.04,3
TXN101141,Pokhara - Lakeside,Pokhara,2025-01-26,1464.5500000000002,4
TXN101142,Kathmandu - Kupondole,Kathmandu,2025-10-06,2401.79,10
TXN101143,Butwal - Traffic Chowk,Butwal,2025-09-14,449.13,3
TXN101144,Kathmandu - New Road,Kathmandu,2025-09-18,3148.96,4
TXN101145,Lalitpur - Pulchowk,Lalitpur,2025-04-04,5322.27,8
TXN101146,Kathmandu - Kupondole,Kathmandu,2025-10-07,1475.1999999999998,4
TXN101147,Pokhara - Lakeside,Pokhara,2025-09-08,8185.22,5
TXN101148,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-02,9206.75,16
TXN101149,Butwal - Traffic Chowk,Butwal,2025-11-20,12471.66,6
TXN101150,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-30,5750.35,5
TXN101151,Lalitpur - Pulchowk,Lalitpur,2025-02-15,520.42,2
TXN101152,Kathmandu - New Road,Kathmandu,2025-04-14,1793.5300000000002,5
TXN101153,Kathmandu - Kupondole,Kathmandu,2025-06-21,3569.57,5
TXN101154,Kathmandu - Kupondole,Kathmandu,2025-07-03,4495.08,4
TXN101155,Butwal - Traffic Chowk,Butwal,2025-11-15,8872.85,13
TXN101156,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-29,884.7,3
TXN101157,Butwal - Traffic Chowk,Butwal,2025-04-27,1544.19,3
TXN101158,Pokhara - Lakeside,Pokhara,2025-03-13,4272.5599999999995,7
TXN101159,Kathmandu - New Road,Kathmandu,2025-04-09,2185.64,6
TXN101160,Kathmandu - Kupondole,Kathmandu,2025-05-29,534.8299999999999,5
TXN101161,Chitwan - Bharatpur,Chitwan,2025-04-29,11487.939999999999,14
TXN101162,Butwal - Traffic Chowk,Butwal,2025-02-18,2699.43,6
TXN101163,Pokhara - Lakeside,Pokhara,2025-04-07,2434.89,10
TXN101164,Kathmandu - Kupondole,Kathmandu,2025-09-11,10573.4,14
TXN101165,Butwal - Traffic Chowk,Butwal,2025-05-25,1419.0100000000002,4
TXN101166,Lalitpur - Pulchowk,Lalitpur,2025-06-12,3468.25,11
TXN101167,Lalitpur - Pulchowk,Lalitpur,2025-01-18,5579.9400000000005,6
TXN101168,Kathmandu - Kupondole,Kathmandu,2025-11-27,5308.18,11
TXN101169,Lalitpur - Pulchowk,Lalitpur,2025-02-04,5786.570000000001,12
TXN101170,Pokhara - Lakeside,Pokhara,2025-10-10,3936.05,8
TXN101171,Kathmandu - Kupondole,Kathmandu,2025-11-11,8744.460000000001,7
TXN101172,Kathmandu - New Road,Kathmandu,2025-01-28,1921.8899999999999,7
TXN101173,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-01,5544.51,7
TXN101174,Lalitpur - Pulchowk,Lalitpur,2025-04-09,2884.2,11
TXN101175,Pokhara - Lakeside,Pokhara,2025-04-12,2430.27,7
TXN101176,Kathmandu - Kupondole,Kathmandu,2025-10-01,5621.18,10
TXN101177,Pokhara - Lakeside,Pokhara,2025-08-21,14610.869999999999,11
TXN101178,Lalitpur - Pulchowk,Lalitpur,2025-10-21,2994.14,6
TXN101179,Pokhara - Lakeside,Pokhara,2025-09-21,7305.41,10
TXN101180,Kathmandu - Kupondole,Kathmandu,2025-02-06,10688.4,6
TXN101181,Chitwan - Bharatpur,Chitwan,2025-09-01,12047.800000000001,10
TXN101182,Kathmandu - Kupondole,Kathmandu,2025-09-27,7547.86,12
TXN101183,Kathmandu - New Road,Kathmandu,2025-03-24,1012.65,1
TXN101184,Butwal - Traffic Chowk,Butwal,2025-06-14,2866.62,7
TXN101185,Kathmandu - Kupondole,Kathmandu,2025-09-10,6083.03,6
TXN101186,Pokhara - Lakeside,Pokhara,2025-09-30,6985.49,8
TXN101187,Biratnagar - Main Road,Biratnagar,2025-12-02,252.49,1
TXN101188,Chitwan - Bharatpur,Chitwan,2025-12-08,5154.83,8
TXN101189,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-29,7728.61,6
TXN101190,Pokhara - Lakeside,Pokhara,2025-09-05,7471.0,13
TXN101191,Chitwan - Bharatpur,Chitwan,2025-09-09,2677.36,2
TXN101192,Lalitpur - Pulchowk,Lalitpur,2025-01-25,10873.380000000001,11
TXN101193,Butwal - Traffic Chowk,Butwal,2025-06-29,5035.09,7
TXN101194,Kathmandu - New Road,Kathmandu,2025-05-18,1875.47,13
TXN101195,Kathmandu - Kupondole,Kathmandu,2025-06-17,4932.51,11
TXN101196,Kathmandu - Kupondole,Kathmandu,2025-04-28,11461.95,12
TXN101197,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-15,7387.209999999999,9
TXN101198,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-12,2244.44,10
TXN101199,Pokhara - Lakeside,Pokhara,2025-01-05,14955.35,10
TXN101200,Kathmandu - New Road,Kathmandu,2025-06-30,961.97,5
TXN101201,Bhaktapur - Suryabinayak,Bhaktapur,2025-05-22,3861.7,9
TXN101202,Lalitpur - Pulchowk,Lalitpur,2025-12-26,11033.619999999999,12
TXN101203,Pokhara - Lakeside,Pokhara,2025-11-12,4128.65,10
TXN101204,Pokhara - Lakeside,Pokhara,2025-01-02,486.18,2
TXN101205,Butwal - Traffic Chowk,Butwal,2025-02-27,1496.3,8
TXN101206,Butwal - Traffic Chowk,Butwal,2025-10-09,1061.54,3
TXN101207,Biratnagar - Main Road,Biratnagar,2025-04-30,728.04,4
TXN101208,Kathmandu - Kupondole,Kathmandu,2025-07-24,12486.029999999999,8
TXN101209,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-05,6791.85,10
TXN101210,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-05,9583.560000000001,10
TXN101211,Lalitpur - Pulchowk,Lalitpur,2025-04-25,15189.4,11
TXN101212,Lalitpur - Pulchowk,Lalitpur,2025-11-05,3053.9700000000003,5
TXN101213,Kathmandu - Kupondole,Kathmandu,2025-04-02,6870.35,5
TXN101214,Kathmandu - New Road,Kathmandu,2025-08-15,11009.2,14
TXN101215,Biratnagar - Main Road,Biratnagar,2025-02-06,7927.59,6
TXN101216,Butwal - Traffic Chowk,Butwal,2025-11-03,338.32,1
TXN101217,Lalitpur - Pulchowk,Lalitpur,2025-08-16,10897.619999999999,6
TXN101218,Kathmandu - Kupondole,Kathmandu,2025-01-03,4586.24,13
TXN101219,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-13,1570.0600000000002,5
TXN101220,Butwal - Traffic Chowk,Butwal,2025-02-24,7767.89,11
TXN101221,Kathmandu - New Road,Kathmandu,2025-08-13,5766.06,3
TXN101222,Kathmandu - Kupondole,Kathmandu,2025-11-30,2601.45,1
TXN101223,Bhaktapur - Suryabinayak,Bhaktapur,2025-02-14,3726.9,2
TXN101224,Butwal - Traffic Chowk,Butwal,2025-04-01,1729.29,6
TXN101225,Kathmandu - Kupondole,Kathmandu,2025-03-09,7397.11,10
TXN101226,Butwal - Traffic Chowk,Butwal,2025-10-25,10412.220000000001,6
TXN101227,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-28,1923.81,3
TXN101228,Pokhara - Lakeside,Pokhara,2025-11-07,5548.5,8
TXN101229,Kathmandu - New Road,Kathmandu,2025-07-26,11586.66,6
TXN101230,Pokhara - Lakeside,Pokhara,2025-02-22,5384.64,2
TXN101231,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-27,4659.99,5
TXN101232,Kathmandu - New Road,Kathmandu,2025-06-15,8784.79,9
TXN101233,Bhaktapur - Suryabinayak,Bhaktapur,2025-06-21,2897.31,9
TXN101234,Kathmandu - Kupondole,Kathmandu,2025-10-12,2175.03,1
TXN101235,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-02,1046.6100000000001,6
TXN101236,Bhaktapur - Suryabinayak,Bhaktapur,2025-10-12,750.98,7
TXN101237,Butwal - Traffic Chowk,Butwal,2025-10-16,13622.82,7
TXN101238,Chitwan - Bharatpur,Chitwan,2025-09-24,12546.19,12
TXN101239,Pokhara - Lakeside,Pokhara,2025-05-25,393.4,4
TXN101240,Pokhara - Lakeside,Pokhara,2025-10-29,13871.68,6
TXN101241,Pokhara - Lakeside,Pokhara,2025-08-07,356.6,2
TXN101242,Kathmandu - New Road,Kathmandu,2025-09-21,2653.02,5
TXN101243,Chitwan - Bharatpur,Chitwan,2025-11-18,3075.93,3
TXN101244,Butwal - Traffic Chowk,Butwal,2025-11-29,1086.24,3
TXN101245,Kathmandu - New Road,Kathmandu,2025-11-08,12308.16,9
TXN101246,Kathmandu - Kupondole,Kathmandu,2025-07-24,14645.0,11
TXN101247,Bhaktapur - Suryabinayak,Bhaktapur,2025-12-17,4136.26,13
TXN101248,Pokhara - Lakeside,Pokhara,2025-11-19,2465.2400000000002,7
TXN101249,Kathmandu - New Road,Kathmandu,2025-04-21,7033.44,3
TXN101250,Kathmandu - New Road,Kathmandu,2025-12-29,569.44,4
TXN101251,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-13,720.16,4
TXN101252,Butwal - Traffic Chowk,Butwal,2025-01-09,5533.67,10
TXN101253,Kathmandu - Kupondole,Kathmandu,2025-09-15,11620.470000000001,11
TXN101254,Kathmandu - Kupondole,Kathmandu,2025-11-26,14692.420000000002,9
TXN101255,Kathmandu - New Road,Kathmandu,2025-08-20,10839.39,11
TXN101256,Butwal - Traffic Chowk,Butwal,2025-11-13,5526.360000000001,12
TXN101257,Butwal - Traffic Chowk,Butwal,2025-07-13,2116.08,1
TXN101258,Butwal - Traffic Chowk,Butwal,2025-08-02,5225.44,12
TXN101259,Butwal - Traffic Chowk,Butwal,2025-08-11,11700.28,4
TXN101260,Bhaktapur - Suryabinayak,Bhaktapur,2025-06-05,2195.2400000000002,6
TXN101261,Kathmandu - New Road,Kathmandu,2025-11-25,1650.72,3
TXN101262,Kathmandu - Kupondole,Kathmandu,2025-07-27,8370.52,13
TXN101263,Lalitpur - Pulchowk,Lalitpur,2025-11-14,346.94,2
TXN101264,Kathmandu - Kupondole,Kathmandu,2025-05-25,5454.46,16
TXN101265,Butwal - Traffic Chowk,Butwal,2025-03-19,4662.62,6
TXN101266,Kathmandu - Kupondole,Kathmandu,2025-11-06,7678.22,10
TXN101267,Lalitpur - Pulchowk,Lalitpur,2025-01-01,904.9200000000001,3
TXN101268,Butwal - Traffic Chowk,Butwal,2025-10-05,1538.99,1
TXN101269,Lalitpur - Pulchowk,Lalitpur,2025-12-11,1318.33,7
TXN101270,Pokhara - Lakeside,Pokhara,2025-04-19,977.04,4
TXN101271,Butwal - Traffic Chowk,Butwal,2025-03-30,10801.61,7
TXN101272,Lalitpur - Pulchowk,Lalitpur,2025-10-13,401.64,3
TXN101273,Lalitpur - Pulchowk,Lalitpur,2025-07-01,9167.619999999999,15
TXN101274,Kathmandu - Kupondole,Kathmandu,2025-06-01,3077.44,7
TXN101275,Pokhara - Lakeside,Pokhara,2025-12-08,1232.28,3
TXN101276,Butwal - Traffic Chowk,Butwal,2025-04-20,6012.9,7
TXN101277,Kathmandu - Kupondole,Kathmandu,2025-01-30,10368.869999999999,16
TXN101278,Biratnagar - Main Road,Biratnagar,2025-01-18,823.46,3
TXN101279,Butwal - Traffic Chowk,Butwal,2025-01-23,2160.12,4
TXN101280,Butwal - Traffic Chowk,Butwal,2025-02-21,12345.12,8
TXN101281,Bhaktapur - Suryabinayak,Bhaktapur,2025-01-17,5607.41,9
TXN101282,Chitwan - Bharatpur,Chitwan,2025-08-04,11699.96,9
TXN101283,Kathmandu - Kupondole,Kathmandu,2025-11-21,9065.11,13
TXN101284,Kathmandu - Kupondole,Kathmandu,2025-12-02,9836.89,13
TXN101285,Kathmandu - Kupondole,Kathmandu,2025-09-11,2264.7200000000003,5
TXN101286,Kathmandu - New Road,Kathmandu,2025-05-07,1274.8000000000002,5
TXN101287,Butwal - Traffic Chowk,Butwal,2025-05-25,937.26,5
TXN101288,Kathmandu - Kupondole,Kathmandu,2025-09-10,3421.7799999999997,10
TXN101289,Kathmandu - Kupondole,Kathmandu,2025-02-19,490.72,4
TXN101290,Bhaktapur - Suryabinayak,Bhaktapur,2025-11-19,7947.18,12
TXN101291,Kathmandu - Kupondole,Kathmandu,2025-02-05,1206.94,5
TXN101292,Bhaktapur - Suryabinayak,Bhaktapur,2025-09-02,2716.32,2
TXN101293,Kathmandu - Kupondole,Kathmandu,2025-10-05,6467.2300000000005,14
TXN101294,Bhaktapur - Suryabinayak,Bhaktapur,2025-07-21,8062.13,12
TXN101295,Kathmandu - Kupondole,Kathmandu,2025-04-20,5074.799999999999,8
TXN101296,Butwal - Traffic Chowk,Butwal,2025-10-27,1993.18,5
TXN101297,Biratnagar - Main Road,Biratnagar,2025-07-07,10859.220000000001,6
TXN101298,Bhaktapur - Suryabinayak,Bhaktapur,2025-04-23,551.05,1
TXN101299,Kathmandu - New Road,Kathmandu,2025-12-10,9581.23,9
TXN101300,Butwal - Traffic Chowk,Butwal,2025-05-21,539.7,6
TXN101301,Kathmandu - New Road,Kathmandu,2025-04-21,4066.79,9
TXN101302,Butwal - Traffic Chowk,Butwal,2025-09-17,1237.8,5
TXN101303,Lalitpur - Pulchowk,Lalitpur,2025-12-09,8141.82,3
TXN101304,Kathmandu - Kupondole,Kathmandu,2025-04-08,1531.12,4
TXN101305,Lalitpur - Pulchowk,Lalitpur,2025-10-24,6858.02,7
TXN101306,Lalitpur - Pulchowk,Lalitpur,2025-04-24,2630.2799999999997,4
TXN101307,Biratnagar - Main Road,Biratnagar,2025-03-30,6406.98,9
TXN101308,Pokhara - Lakeside,Pokhara,2025-05-18,7824.259999999999,12
TXN101309,Bhaktapur - Suryabinayak,Bhaktapur,2025-06-23,2895.51,3
TXN101310,Kathmandu - Kupondole,Kathmandu,2025-07-27,2655.69,9
TXN101311,Kathmandu - New Road,Kathmandu,2025-01-26,5148.5599999999995,6
TXN101312,Butwal - Traffic Chowk,Butwal,2025-05-14,3756.37,7
